"cod_ibge","deng_2010","deng_2011","deng_2012","deng_2013","deng_2014","deng_2015","deng_2016","deng_2017","deng_2018","deng_2019","leiv_2010","leiv_2011","leiv_2012","leiv_2013","leiv_2014","leiv_2015","leiv_2016","leiv_2017","leiv_2018","leiv_2019","lept_2010","lept_2011","lept_2012","lept_2013","lept_2014","lept_2015","lept_2016","lept_2017","lept_2018","lept_2019","ltan_2010","ltan_2011","ltan_2012","ltan_2013","ltan_2014","ltan_2015","ltan_2016","ltan_2017","ltan_2018","ltan_2019","mala_2010","mala_2011","mala_2012","mala_2013","mala_2014","mala_2015","mala_2016","mala_2017","mala_2018","mala_2019"
"354230",4,3,2,4,40,13,5,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354240",49,12,2,105,9,119,331,8,6,114,0,0,0,0,1,0,0,1,0,3,0,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354250",4,1,1,6,1,20,4,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354260",845,34,3,2433,22,344,235,8,1,213,0,0,0,0,0,0,0,0,0,3,11,17,7,16,17,10,7,11,5,19,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,1,2
"354270",5,9,1,18,5,91,14,2,6,109,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354290",10,1,5,15,229,451,56,0,2,282,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"354310",6,2,1,20,52,18,19,0,0,62,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354320",5,0,0,41,4,123,3,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"354330",17,2,4,12,16,88,59,9,3,26,0,0,0,0,0,1,0,0,0,0,15,20,6,10,10,5,3,5,4,14,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"354340",29980,25312,366,13758,438,5643,35425,270,269,14409,2,2,2,0,3,3,3,4,1,3,39,45,41,50,33,36,37,34,21,17,12,4,4,3,15,17,12,9,2,8,9,13,8,12,16,13,7,12,7,6
"354360",37,3,0,87,48,135,25,8,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354370",664,11,4,146,3,157,6,2,18,595,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
"354380",55,2,7,70,11,367,19,1,9,487,1,1,2,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0
"354390",424,1771,221,1114,693,21630,105,17,28,1407,0,1,0,0,0,0,0,0,0,1,19,24,12,17,6,19,7,15,8,10,7,2,2,1,2,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1
"354400",6,74,18,106,15,436,104,3,1,61,0,0,0,0,0,0,0,0,0,0,5,4,2,2,4,0,6,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"354410",2,2,2,5,16,56,14,2,1,55,0,0,0,0,0,0,0,0,0,0,6,6,4,5,1,1,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"354420",56,63,2,100,38,190,21,10,8,411,1,1,0,0,1,0,0,1,0,2,1,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"354425",13,7,25,149,760,577,40,0,5,1062,0,0,1,0,0,0,2,1,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,2,5,0,1,1,2,4,0,0,0,0,1,0,0,0
"354430",3,12,63,21,29,294,12,3,7,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"354440",12,4,2,13,7,137,5,0,16,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"354450",65,20,3,49,137,60,14,6,8,161,1,0,1,3,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354460",6,1,0,1,1,125,2,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354470",71,0,0,56,3,49,6,0,0,166,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354480",51,2,11,22,20,395,14,9,3,378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"354490",19,173,4,345,90,28,204,22,5,180,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354500",2,0,0,4,5,22,7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354510",18,3,0,39,20,95,2,0,1,198,2,1,1,3,2,4,0,3,0,6,0,0,0,0,0,2,0,0,0,1,1,2,0,0,3,6,1,2,2,2,0,0,1,0,0,0,0,0,0,0
"354515",8,3,59,15,11,94,57,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"354520",62,106,143,125,155,1504,279,11,17,225,0,0,4,0,2,1,0,0,0,1,14,9,9,14,16,16,13,12,20,10,1,1,2,2,0,1,0,0,0,0,2,0,1,2,1,0,0,1,0,0
"354530",21,2,2,121,10,1983,52,0,7,25,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2,3,3,3,4,4,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"354540",4,5,0,18,8,102,12,0,0,83,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354560",39,2,0,106,10,365,12,6,6,266,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"354570",93,10,5,66,7,276,8,1,1,210,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"354580",1223,797,74,532,3342,4766,476,44,26,3993,0,1,0,0,0,0,0,0,0,0,34,41,24,30,17,16,14,8,10,10,1,1,0,1,2,0,1,2,0,0,1,0,1,1,0,0,0,1,1,0
"354600",6,23,4,12,31,232,103,17,12,66,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,4,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"354610",3,25,0,16,5,77,47,0,3,33,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354620",4,6,0,36,22,31,5,0,2,60,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354630",634,33,1,25,46,912,40,19,10,98,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354640",11,164,1,36,59,758,56,3,19,808,0,0,0,0,0,0,0,3,0,1,1,2,2,5,9,14,6,6,4,9,1,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1
"354650",26,1,3,34,2,196,59,3,4,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354660",563,952,26,534,88,538,804,5,20,1260,6,8,6,2,7,5,4,4,1,2,2,0,1,1,1,3,2,2,2,2,0,0,0,1,0,1,1,0,0,1,1,0,1,0,2,2,0,1,0,1
"354670",13,23,12,730,60,500,6,1,0,66,0,0,1,1,0,0,1,0,0,0,0,1,0,2,7,6,3,4,10,9,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"354680",16,4,15,8,56,397,127,26,26,40,0,0,0,0,0,0,0,0,1,0,6,9,5,12,25,23,5,2,8,6,4,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"354690",3,14,40,6,23,122,39,5,8,223,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354710",3,3,0,4,2,122,13,1,3,27,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354720",20,9,0,3,5,54,3,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"354730",75,400,12,72,430,1732,353,35,7,102,1,0,1,1,0,0,0,1,0,0,17,19,9,20,7,11,17,10,10,8,5,1,1,0,0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0
"354740",11,18,0,41,3,181,13,1,0,157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354750",34,48,2,37,67,829,100,12,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354760",163,299,9,139,48,336,278,21,5,67,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,1,1,2,0,1,0,0,0,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"354765",3,0,0,13,4,45,12,1,4,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354770",17,25,12,519,28,199,917,9,0,477,1,1,1,0,0,6,2,3,2,2,2,1,0,0,2,2,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"354780",318,117,55,192,481,1674,511,37,15,357,2,0,0,1,0,2,0,0,2,5,66,83,49,40,45,45,45,32,39,47,2,0,1,0,0,0,1,0,0,0,8,3,7,3,3,4,1,0,2,4
"354790",6,11,1,6,1,20,88,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0
"354800",47,405,94,58,390,3198,170,28,911,52,0,0,0,0,0,0,0,0,0,0,5,5,7,6,3,6,6,35,25,25,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"354805",122,3,5,21,113,78,32,0,4,96,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354810",1,2,0,2,3,73,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,2,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354840",7,2,2,60,16,53,33,0,1,41,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"354850",8278,185,1224,11218,3647,5184,1987,324,202,638,0,0,0,0,2,0,0,0,0,1,41,47,52,127,51,76,32,45,61,60,0,2,2,0,0,0,1,3,4,4,4,2,21,2,3,5,1,0,10,5
"354870",349,220,70,246,636,3341,1296,60,70,485,1,1,3,0,0,0,0,1,3,1,80,69,49,49,51,55,30,36,52,52,4,2,2,1,1,0,1,1,0,0,2,11,3,50,2,2,0,0,3,5
"354880",81,35,15,44,82,731,150,13,15,79,0,0,0,1,1,2,0,1,0,0,8,8,7,5,12,11,6,7,12,10,0,0,1,1,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,1
"354890",292,145,29,363,358,8565,412,37,38,7745,0,0,0,1,2,0,0,2,2,2,3,17,4,7,10,5,11,8,8,6,0,0,0,4,6,9,5,2,3,4,1,4,5,1,0,0,3,3,1,2
"354900",6,110,0,93,27,51,12,0,4,166,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354910",23,34,10,60,596,5725,78,11,5,240,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0
"354920",18,3,2,16,1,151,15,1,1,61,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354925",4,1,3,9,7,8,6,4,33,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354930",1,1,0,1,22,33,37,1,1,31,0,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"354940",677,880,17,1131,122,869,707,40,350,5892,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,1,0,2,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"354950",5,1,13,53,0,54,303,3,2,289,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354970",40,55,4,344,52,1102,114,13,11,274,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"354980",24438,972,478,18795,1233,22183,16340,603,983,33237,4,6,6,14,11,6,11,19,19,11,39,84,75,95,48,51,44,34,38,29,2,1,4,0,5,3,0,1,3,0,18,14,22,24,11,10,11,5,9,6
"354990",1056,2538,159,860,913,14574,1741,462,195,674,0,0,0,1,0,3,3,2,3,3,58,56,90,113,95,119,77,93,108,85,0,1,1,0,1,2,3,1,1,1,7,1,9,3,2,0,0,5,2,2
"354995",4,3,0,7,14,61,18,1,2,3,0,0,0,1,0,0,2,0,0,0,6,7,3,0,2,1,8,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"355000",4,10,5,11,25,25,15,9,8,18,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"355010",8,9,3,8,5,375,71,1,1,98,0,1,0,0,0,0,1,0,0,0,2,3,0,1,0,4,4,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"355020",1,2,2,5,3,65,16,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,2,1,5,8,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
"355030",8754,5989,1844,4757,34149,56115,18667,761,1047,19279,22,23,22,13,26,21,29,22,20,26,1798,1551,1040,1219,1147,1043,824,813,779,913,37,50,39,30,30,26,14,16,27,27,142,123,139,112,76,77,79,62,68,62
"355040",7,9,11,159,1112,386,12,1,1,162,0,0,0,0,0,0,0,0,0,2,0,2,1,4,3,4,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
"355060",9,15,8,40,91,635,83,3,8,16,0,0,0,0,1,1,0,0,0,0,19,8,9,13,7,13,17,11,4,3,2,6,1,1,3,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0
"355070",1734,396,84,781,1714,4909,59,17,90,1466,1,0,0,0,0,1,0,0,1,0,5,8,2,24,10,9,4,5,13,3,3,0,1,2,2,4,1,3,7,1,4,2,1,3,5,2,3,7,12,5
"355080",1,1,1,3,7,39,3,17,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355090",53,202,6,332,3,309,816,12,9,646,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"355100",6171,86,530,4261,613,2520,838,92,26,86,0,0,1,0,0,0,0,0,0,3,49,29,65,87,70,96,52,57,89,67,0,1,1,1,0,0,0,0,0,1,4,1,11,2,3,2,0,2,0,0
"355110",1,4,1,6,3,78,5,1,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,6,0,0,0,0,0,0,0,0,0,0,0
"355130",14,0,0,12,12,21,4,1,8,39,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"355140",54,349,2,108,7,235,121,3,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"355150",540,915,47,530,53,448,683,20,9,814,0,0,0,0,0,0,0,2,3,0,0,2,1,2,3,2,1,2,4,2,1,5,2,3,3,4,5,3,3,2,0,0,1,1,0,0,0,0,0,0
"355160",2,4,1,4,40,256,33,0,0,19,0,0,0,0,0,0,0,0,0,0,9,38,11,11,12,14,3,11,10,15,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"355170",504,1283,66,589,237,1052,3117,9,25,1663,0,0,0,0,0,1,0,0,1,1,10,4,2,7,7,3,4,3,5,3,2,0,0,0,2,3,0,0,0,1,1,1,0,0,1,0,3,0,2,3
"355180",28,1,0,273,8,55,6,30,1,78,0,0,0,0,0,0,0,0,0,0,5,1,4,3,1,6,1,3,0,7,7,12,8,5,4,5,0,0,1,2,0,0,1,0,0,0,0,0,0,1
"355190",120,3,6,212,30,190,65,4,3,815,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"355200",1,7,2,4,1,18,1,1,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355210",10,3,2,6,11,546,28,0,15,155,0,0,0,0,0,0,0,0,0,0,5,19,0,6,4,19,4,5,10,11,9,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"355220",424,1782,27,719,450,56779,365,67,45,1082,0,1,1,1,3,2,0,6,8,6,117,144,77,92,76,131,82,82,77,87,4,9,15,13,9,8,3,4,10,2,3,8,6,8,4,2,3,1,3,3
"355230",26,6,2,147,17,431,35,7,10,534,0,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355240",1808,1508,357,2604,4759,14538,472,59,33,2876,2,0,0,0,0,1,1,1,1,0,45,172,32,40,75,47,33,24,34,35,4,1,2,3,4,1,1,4,0,2,0,0,1,0,3,0,0,0,0,1
"355250",42,18,11,17,45,638,476,28,37,544,0,0,0,0,0,1,0,0,0,0,39,39,29,20,24,18,24,14,20,15,0,0,1,1,1,2,1,0,0,0,3,5,1,0,1,0,1,3,3,0
"355255",7,11,2,17,69,199,24,0,10,297,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355260",17,5,16,89,15,721,12,8,9,637,0,1,1,0,0,0,0,0,0,0,1,2,3,5,2,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"355270",516,15,9,108,7,326,290,4,4,363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355280",512,156,119,108,1216,3362,408,80,58,362,0,4,0,1,1,0,0,0,1,0,26,18,25,16,40,18,13,20,14,18,2,1,1,1,0,0,1,1,0,2,2,1,2,0,1,0,0,0,3,0
"355290",8,0,0,108,2,18,21,3,3,22,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"355300",38,0,1,0,0,32,6,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355310",129,8,7,97,3,114,31,25,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355320",141,6,1,97,2,103,201,2,2,241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355330",35,320,3,79,286,1767,48,9,14,23,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,1,2,0,1,1,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0
"355340",474,51,7,435,228,1800,88,21,35,1709,0,1,0,1,0,0,0,1,2,3,1,3,2,3,1,2,5,2,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0
