"cod_ibge","deng_2010","deng_2011","deng_2012","deng_2013","deng_2014","deng_2015","deng_2016","deng_2017","deng_2018","deng_2019","leiv_2010","leiv_2011","leiv_2012","leiv_2013","leiv_2014","leiv_2015","leiv_2016","leiv_2017","leiv_2018","leiv_2019","lept_2010","lept_2011","lept_2012","lept_2013","lept_2014","lept_2015","lept_2016","lept_2017","lept_2018","lept_2019","ltan_2010","ltan_2011","ltan_2012","ltan_2013","ltan_2014","ltan_2015","ltan_2016","ltan_2017","ltan_2018","ltan_2019","mala_2010","mala_2011","mala_2012","mala_2013","mala_2014","mala_2015","mala_2016","mala_2017","mala_2018","mala_2019"
"355360",31,81,2,157,6,336,1,6,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"355365",9,1,1,24,1,38,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355370",1811,65,6,908,112,528,1603,15,162,4076,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,3,7,4,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"355380",5,1,0,1,3,65,1,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355390",5,4,1,7,16,69,17,0,0,12,0,0,0,1,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355395",9,4,4,39,154,527,17,1,4,190,0,0,0,0,0,0,0,0,0,2,2,3,0,1,5,6,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355400",26,16,7,35,32,579,129,6,3,47,0,0,1,0,0,0,0,1,0,0,7,7,8,5,2,8,4,4,4,9,0,0,2,2,0,2,3,1,0,2,2,3,0,1,2,1,2,0,0,0
"355410",4236,4413,90,566,9916,2466,3321,71,58,239,1,1,0,0,2,2,3,0,3,0,21,9,13,22,24,12,25,19,39,23,0,1,2,0,0,2,0,0,1,1,1,0,1,2,0,1,1,2,2,2
"355430",26,319,4,118,22,110,194,12,10,133,0,0,0,2,1,2,0,3,3,0,0,1,0,0,1,2,0,1,0,0,3,1,3,2,0,3,3,2,3,2,1,1,0,0,0,0,2,2,1,1
"355440",60,5,1,58,8,121,10,3,1,229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355450",13,8,4,51,22,365,94,4,2,26,0,0,0,1,0,0,0,0,0,0,3,1,4,4,0,1,1,4,8,5,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"355465",1,1,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355470",3,4,1,3,24,38,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355475",3,1,0,4,58,133,2,1,16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355480",164,160,15,75,995,419,695,8,12,54,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,3,4,4,0,0,0,0,0,2,3,0,1,1,1,0,0,0,0,0,0,3,0,0
"355490",119,74,2,24,8,202,58,3,4,172,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"355495",1,3,1,0,4,32,4,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355500",1319,191,10,2389,826,2413,104,5,8,6341,0,0,3,8,16,10,7,13,15,24,6,2,8,9,15,4,9,5,4,8,0,0,0,1,1,2,2,1,1,1,0,1,0,2,0,0,0,0,0,0
"355510",29,7,1,114,23,936,15,1,25,353,8,9,3,8,3,2,6,5,5,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,2,4,2,2,1,0,0,0,0,0,0,0,1,0,0
"355520",29,0,1,21,26,84,19,1,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"355530",2,4,0,40,11,49,23,0,2,111,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355535",105,2,1,13,92,237,108,4,8,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"355540",306,836,23,1165,1279,3130,304,127,42,1839,0,0,0,0,0,0,0,0,1,2,7,6,3,8,4,2,4,7,25,10,4,3,1,0,0,1,1,0,1,1,2,0,0,0,1,0,2,1,2,1
"355550",14,0,0,14,5,118,1,2,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355560",212,23,5,171,32,404,235,8,330,684,0,0,0,0,0,0,1,0,0,0,1,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355570",3,7,1,3,0,23,20,4,5,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"355580",42,16,5,27,15,974,117,13,18,499,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,3,4,1,4,0,3,3,0,1
"355600",49,3,3,39,11,196,65,10,17,185,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"355610",255,10,0,125,99,123,50,4,208,322,0,0,0,1,3,3,1,1,1,0,0,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"355620",81,99,47,88,306,1557,159,99,61,442,0,0,0,1,0,1,0,0,0,0,27,79,58,38,20,24,12,16,14,11,0,1,1,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0
"355630",252,9,6,65,42,467,46,1,6,344,0,1,0,0,1,5,1,3,2,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"355635",1,0,0,1,8,22,6,1,4,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355640",35,12,4,506,52,801,148,7,6,439,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,2,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355645",8,3,2,6,23,209,42,2,0,23,0,0,0,0,0,1,0,1,0,0,10,3,7,10,3,1,10,2,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"355650",20,86,46,56,511,1609,38,1,3,670,0,0,0,0,1,0,0,0,0,0,9,11,7,9,14,10,2,6,8,4,2,1,8,0,3,1,0,3,2,1,0,0,0,2,0,0,0,0,0,0
"355660",10,2,0,37,14,400,12,0,0,108,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"355670",30,26,33,67,193,963,45,6,5,126,0,0,0,0,0,0,0,0,0,0,23,28,29,24,13,8,12,5,4,6,0,0,2,1,1,2,1,0,0,1,0,2,0,1,1,0,0,0,2,0
"355680",99,10,28,102,91,195,91,4,9,320,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355690",91,4,0,152,3,135,21,1,2,267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355695",3,5,0,66,10,129,52,6,10,74,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355700",96,290,10,278,39,1828,57,2,2,168,0,0,0,0,0,0,0,2,1,0,10,33,14,27,13,14,26,28,20,20,6,0,1,0,0,1,2,3,0,1,0,1,2,1,0,0,0,1,1,0
"355710",1132,275,27,1425,2786,1319,838,35,223,6233,2,17,38,35,20,10,12,17,9,10,3,15,2,4,8,3,6,5,6,6,1,3,0,0,0,2,0,2,2,2,5,3,1,0,1,0,0,1,4,0
"355715",9,0,8,19,86,179,9,1,1,114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"355720",2,3,0,6,2,127,44,0,101,163,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,6,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"350075",0,1,0,7,8,19,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"350310",0,2,0,3,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350315",0,1,0,0,0,95,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350430",0,1,1,47,153,372,1,0,0,152,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350630",0,12,0,5,3,66,3,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"350660",0,3,0,1,5,39,36,4,3,154,0,0,0,0,0,0,0,0,0,0,4,4,3,4,1,0,0,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"350690",0,1,0,1,2,17,43,1,0,2,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350730",0,1,1,7,18,34,51,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350800",0,1,1,2,0,231,4,0,0,48,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"350870",0,3,0,3,12,106,14,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,2,1,0,2,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"350995",0,58,13,6,7,78,22,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351320",0,17,8,14,3,2,22,5,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351512",0,1,2,48,1,2,13,2,2,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351540",0,4,0,2,1,156,4,1,0,183,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"351760",0,1,0,1,6,25,4,1,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"351925",0,2,0,5,39,4,0,0,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"352020",0,2,1,2,5,135,15,0,2,5,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,1,3,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352060",0,11,3,30,0,45,38,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352280",0,1,1,1,106,35,1,0,6,10,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352700",0,1,0,0,2,124,17,7,9,27,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"352860",0,1,0,2,0,13,9,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353200",0,9,1,5,9,39,11,4,3,12,0,0,0,0,0,0,0,1,0,0,3,6,8,3,2,0,12,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353215",0,2,0,5,0,13,11,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353370",0,1,0,5,6,44,8,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353450",0,1,0,4,19,43,5,1,2,18,0,0,0,0,0,0,1,1,0,0,0,17,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353657",0,1,0,0,0,19,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353680",0,1,0,0,5,9,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353700",0,36,2,34,13,62,18,0,7,106,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"354110",0,1,0,47,4,23,4,0,1,104,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354323",0,1,2,18,1,50,7,2,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354350",0,2,0,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"354550",0,1,2,32,14,25,71,0,4,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"354625",0,6,2,5,0,20,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"354700",0,4,10,25,46,19,6,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"354820",0,1,0,0,1,12,4,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"354830",0,1,4,6,0,8,10,1,0,67,0,1,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354860",0,1,1,2,3,14,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355050",0,6,1,30,11,327,82,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"355590",0,1,0,23,1,30,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355730",0,72,6,6,23,547,8,6,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350910",0,0,12,17,11,27,27,2,49,105,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355350",0,0,1,10,2,10,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,6,1,0,0,0,0
"350540",0,0,0,12,2,12,12,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,5,5,1,4,0,6,9,8,2,10,6,2,0,2,0,0,0,3,0,0,0,0,0,0
"351430",0,0,0,9,27,28,4,0,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351530",0,0,0,2,33,23,119,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351565",0,0,0,2,1,8,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351850",0,0,0,3,0,13,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"352215",0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,2,8,5,3,6,2,3,3,0,0,0,0,0,0,0,0,0,0
"352540",0,0,0,19,3,0,3,1,5,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352750",0,0,0,1,0,17,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353170",0,0,0,1,5,19,3,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353282",0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"353380",0,0,0,3,1,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"353610",0,0,0,1,0,14,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354280",0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,3,5,1,1,10,7,8,2,0,0,0,0,0,0,0,0,0,0
"354300",0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354960",0,0,0,4,16,91,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355385",0,0,0,1,1,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350715",0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350945",0,0,0,0,3,16,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"354105",0,0,0,0,2,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"354325",0,0,0,0,4,13,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"355420",0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351260",0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352170",0,0,0,0,0,29,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"352265",0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0
"354165",0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"355120",0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355460",0,0,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"350535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
